marca,modelo,precio,año,kilometros,combustible,transmision,potencia,fuente,carroceria
FORD,MONDEO,15990.0,2019.0,117180.0,Híbrido,Automatico,187.0,coches.net,berlina
DACIA,DUSTER,16750.0,2022.0,33700.0,Gas,Manual,100.0,coches.net,utilitario
AUDI,A4,13900.0,2015.0,220000.0,Diésel,Manual,150.0,coches.net,berlina
BMW,X2,24590.0,2022.0,93031.0,Diésel,Automatico,150.0,coches.net,utilitario
PEUGEOT,308,9490.0,2020.0,137132.0,Diésel,Manual,100.0,coches.net,berlina
PEUGEOT,308,9490.0,2020.0,137132.0,Diésel,Manual,100.0,coches.net,berlina
MINI,MINI,26900.0,2022.0,54800.0,Gasolina,Automatico,178.0,coches.net,berlina
SEAT,IBIZA,17890.0,2024.0,19000.0,Gasolina,Manual,115.0,coches.net,berlina
AUDI,A6,8950.0,2012.0,315100.0,Diésel,Manual,177.0,coches.net,berlina
PEUGEOT,208,11290.0,2019.0,81947.0,Diésel,Manual,100.0,coches.net,berlina
KIA,XCEED,20700.0,2024.0,35500.0,Gasolina,Manual,100.0,coches.net,utilitario
VOLKSWAGEN,TOUAREG,44990.0,2022.0,157002.0,Diésel,Automatico,286.0,coches.net,utilitario
HYUNDAI,KONA,26900.0,2025.0,20.0,Híbrido,Automatico,129.0,coches.net,utilitario
AUDI,Q7,116900.0,2025.0,1000.0,Híbrido,Automatico,286.0,coches.net,utilitario
VOLVO,V40 CROSS COUNTRY,15990.0,2019.0,134000.0,Diésel,Manual,120.0,coches.net,berlina
HYUNDAI,IONIQ,16250.0,2022.0,115463.0,Híbrido,Automatico,141.0,coches.net,berlina
HYUNDAI,IONIQ,15690.0,2021.0,131087.0,Híbrido enchufable,Automatico,141.0,coches.net,berlina
CHEVROLET,AVEO,3800.0,2008.0,114000.0,Gasolina,Manual,84.0,coches.net,berlina
SEAT,IBIZA,14990.0,2018.0,52000.0,Diésel,Manual,95.0,coches.net,berlina
RENAULT,MÉGANE,15500.0,2022.0,77145.0,Diésel,Manual,115.0,coches.net,berlina
NISSAN,QASHQAI,18900.0,2021.0,38595.0,Gasolina,Manual,140.0,coches.net,berlina
FORD,FOCUS,15990.0,2022.0,48605.0,Híbrido,Manual,125.0,coches.net,berlina
VOLVO,V40,15600.0,2018.0,100500.0,Diésel,Manual,120.0,coches.net,berlina
MERCEDES-BENZ,CLASE B,18490.0,2019.0,107264.0,Diésel,Automatico,116.0,coches.net,utilitario
PEUGEOT,508,14490.0,2020.0,165000.0,Diésel,Automatico,160.0,coches.net,berlina
FORD,FOCUS,19900.0,2024.0,64496.0,Híbrido,Automatico,155.0,coches.net,berlina
NISSAN,QASHQAI,18900.0,2021.0,51091.0,Gasolina,Manual,140.0,coches.net,berlina
OPEL,CORSA,7490.0,2014.0,90572.0,Gasolina,Manual,90.0,coches.net,berlina
BMW,X5,11995.0,2009.0,200000.0,Diésel,Automatico,286.0,coches.net,utilitario
MINI,COUNTRYMAN,26490.0,2021.0,62192.0,Híbrido enchufable,Automatico,220.0,coches.net,berlina
VOLKSWAGEN,GOLF,36495.0,2021.0,74000.0,Gasolina,Automatico,320.0,coches.net,berlina
NISSAN,QASHQAI,23000.0,2025.0,14063.0,Híbrido,Manual,140.0,coches.net,utilitario
MERCEDES-BENZ,CLA,29899.0,2020.0,137000.0,Gasolina,Automatico,163.0,coches.net,berlina
PEUGEOT,PARTNER,7355.0,2015.0,109000.0,Diésel,Manual,75.0,coches.net,utilitario
MERCEDES-BENZ,CLASE E,10900.0,2011.0,182500.0,Diésel,Automatico,170.0,coches.net,berlina
LAND-ROVER,RANGE ROVER EVOQUE,16900.0,2017.0,93146.0,Diésel,Manual,150.0,coches.net,utilitario
CITROEN,C4,6400.0,2016.0,143500.0,Gasolina,Manual,130.0,coches.net,berlina
VOLKSWAGEN,GOLF,54690.0,2025.0,650.0,Gasolina,Automatico,300.0,coches.net,berlina
TOYOTA,COROLLA,19900.0,2022.0,105392.0,Híbrido,Automatico,122.0,coches.net,berlina
NISSAN,X-TRAIL,31890.0,2024.0,68079.0,Híbrido,Automatico,213.0,coches.net,utilitario
MERCEDES-BENZ,CLASE C,8900.0,2012.0,220000.0,Diésel,Manual,136.0,coches.net,berlina
SKODA,KAMIQ,16999.0,2024.0,24505.0,Gasolina,Manual,110.0,coches.net,utilitario
TOYOTA,YARIS,19890.0,2025.0,37292.0,Híbrido,Automatico,116.0,coches.net,berlina
VOLKSWAGEN,GOLF,3990.0,2005.0,281300.0,Diésel,Automatico,90.0,coches.net,berlina
MERCEDES-BENZ,CLASE M,18990.0,2010.0,149000.0,Diésel,Automatico,231.0,coches.net,utilitario
RENAULT,CLIO,13990.0,2021.0,73924.0,Gasolina,Manual,90.0,coches.net,berlina
ALFA ROMEO,STELVIO,31990.0,2023.0,13000.0,Diésel,Automatico,160.0,coches.net,utilitario
BMW,X4,35990.0,2022.0,159000.0,Híbrido,Automatico,190.0,coches.net,utilitario
JAGUAR,E-PACE,19900.0,2019.0,67205.0,Diésel,Automatico,150.0,coches.net,utilitario
RENAULT,MÉGANE,13990.0,2022.0,79781.0,Diésel,Manual,115.0,coches.net,berlina
TOYOTA,YARIS,8300.0,2008.0,111000.0,Diésel,Manual,90.0,coches.net,berlina
RENAULT,MÉGANE,14290.0,2022.0,99733.0,Diésel,Manual,115.0,coches.net,berlina
PEUGEOT,208,10990.0,2021.0,41348.0,Gasolina,Manual,100.0,coches.net,berlina
FORD,ECOSPORT,14400.0,2023.0,65852.0,Gasolina,Manual,125.0,coches.net,utilitario
CITROEN,C3,10490.0,2022.0,59719.0,Gasolina,Manual,83.0,coches.net,berlina
CITROEN,C3 AIRCROSS,10590.0,2018.0,41398.0,Gasolina,Manual,82.0,coches.net,utilitario
BMW,SERIE 3,37800.0,2024.0,20000.0,Híbrido,Automatico,150.0,coches.net,berlina
PEUGEOT,3008,12790.0,2019.0,134906.0,Diésel,Manual,130.0,coches.net,utilitario
BMW,SERIE 7,9990.0,2005.0,250000.0,Gasolina,Automatico,333.0,coches.net,berlina
ALFA ROMEO,GIULIETTA,7000.0,2014.0,181327.0,Diésel,Manual,105.0,coches.net,berlina
PEUGEOT,3008,4699.0,2010.0,245000.0,Diésel,Manual,110.0,coches.net,berlina
SSANGYONG,TORRES,24900.0,2024.0,34412.0,Gasolina,Automatico,163.0,coches.net,utilitario
SEAT,ARONA,18990.0,2025.0,28241.0,Gasolina,Automatico,115.0,coches.net,utilitario
MERCEDES-BENZ,CLASE GLC,29900.0,2021.0,117000.0,Diésel,Automatico,163.0,coches.net,utilitario
FORD,TOURNEO COURIER,23990.0,2024.0,22736.0,Gasolina,Automatico,125.0,coches.net,utilitario
MERCEDES-BENZ,CLASE A,59900.0,2025.0,8548.0,Gasolina,Automatico,306.0,coches.net,berlina
VOLKSWAGEN,TIGUAN,29790.0,2021.0,104841.0,Diésel,Automatico,150.0,coches.net,utilitario
PEUGEOT,208,8990.0,2022.0,139000.0,Diésel,Manual,100.0,coches.net,berlina
MINI,COUNTRYMAN,26900.0,2025.0,103300.0,Diésel,Automatico,190.0,coches.net,berlina
SKODA,KAROQ,23900.0,2022.0,32505.0,Diésel,Automatico,150.0,coches.net,utilitario
BMW,X4,23999.0,2015.0,224500.0,Diésel,Automatico,258.0,coches.net,utilitario
CITROEN,C5 AIRCROSS,21990.0,2024.0,3272.0,Gasolina,Manual,131.0,coches.net,utilitario
PEUGEOT,3008,19050.0,2022.0,65424.0,Diésel,Automatico,130.0,coches.net,utilitario
PEUGEOT,508,11099.0,2017.0,124368.0,Gasolina,Automatico,165.0,coches.net,berlina
JAECOO,7,26200.0,2025.0,19749.0,Gasolina,Automatico,147.0,coches.net,utilitario
MERCEDES-BENZ,CLASE A,20900.0,2022.0,132000.0,Diésel,Automatico,116.0,coches.net,berlina
BMW,X1,18490.0,2016.0,170000.0,Diésel,Automatico,150.0,coches.net,utilitario
AUDI,A1,17990.0,2020.0,64000.0,Gasolina,Manual,95.0,coches.net,berlina
JAGUAR,XF,10500.0,2017.0,195000.0,Diésel,Automatico,180.0,coches.net,berlina
SKODA,KAMIQ,18990.0,2025.0,20470.0,Gasolina,Manual,115.0,coches.net,utilitario
JEEP,COMPASS,17690.0,2022.0,135387.0,Híbrido enchufable,Automatico,240.0,coches.net,utilitario
CITROEN,BERLINGO,10950.0,2022.0,129000.0,Diésel,Manual,102.0,coches.net,utilitario
PEUGEOT,2008,14790.0,2022.0,63792.0,Gasolina,Manual,100.0,coches.net,utilitario
AUDI,A3,41510.0,2025.0,13100.0,Diésel,Automatico,150.0,coches.net,berlina
AUDI,A5,24990.0,2017.0,111480.0,Gasolina,Automatico,190.0,coches.net,berlina
TOYOTA,C-HR,21990.0,2021.0,121926.0,Híbrido,Automatico,184.0,coches.net,berlina
MERCEDES-BENZ,CLA,33890.0,2021.0,68593.0,Diésel,Automatico,150.0,coches.net,berlina
OPEL,ASTRA,8990.0,2015.0,97000.0,Diésel,Manual,110.0,coches.net,berlina
MERCEDES-BENZ,CLASE A,31900.0,2025.0,32869.0,Híbrido,Automatico,136.0,coches.net,berlina
PEUGEOT,4007,7490.0,2008.0,150000.0,Diésel,Manual,156.0,coches.net,utilitario
VOLKSWAGEN,TIGUAN,21500.0,2022.0,188612.0,Gasolina,Automatico,150.0,coches.net,utilitario
MAZDA,CX-30,24890.0,2023.0,65000.0,Híbrido,Automatico,186.0,coches.net,utilitario
KIA,CEED,17950.0,2024.0,41000.0,Gasolina,Manual,120.0,coches.net,berlina
FIAT,PANDA,11100.0,2023.0,66252.0,Híbrido,Manual,70.0,coches.net,berlina
FIAT,PANDA,11000.0,2023.0,51429.0,Híbrido,Manual,70.0,coches.net,berlina
RENAULT,CAPTUR,18500.0,2021.0,19993.0,Híbrido,Automatico,145.0,coches.net,utilitario
TOYOTA,HILUX,34900.0,2021.0,35000.0,Diésel,Manual,150.0,coches.net,pick up
HYUNDAI,SANTA FE,26300.0,2022.0,129000.0,Diésel,Automatico,202.0,coches.net,utilitario
FORD,FOCUS,12000.0,2021.0,126270.0,Diésel,Automatico,120.0,coches.net,berlina
BMW,SERIE 3,39990.0,2025.0,29413.0,Híbrido,Automatico,150.0,coches.net,berlina
TOYOTA,RAV4,26990.0,2020.0,138481.0,Híbrido,Automatico,218.0,coches.net,utilitario
CITROEN,C5 AIRCROSS,15990.0,2019.0,89218.0,Gasolina,Manual,131.0,coches.net,utilitario
NISSAN,JUKE,19289.0,2024.0,20900.0,Gasolina,Manual,114.0,coches.net,utilitario
CITROEN,C3 AIRCROSS,22600.0,2025.0,10510.0,Híbrido,Automatico,145.0,coches.net,utilitario
MAZDA,MAZDA3,25900.0,2024.0,28303.0,Híbrido,Manual,150.0,coches.net,berlina
FORD,KUGA,13990.0,2020.0,174000.0,Diésel,Automatico,120.0,coches.net,utilitario
RENAULT,CLIO,6485.0,2019.0,239492.0,Diésel,Manual,75.0,coches.net,berlina
TOYOTA,RAV4,25650.0,2021.0,99000.0,Híbrido,Automatico,218.0,coches.net,utilitario
RENAULT,CLIO,13490.0,2020.0,46786.0,Diésel,Manual,85.0,coches.net,berlina
VOLKSWAGEN,TIGUAN,29990.0,2022.0,69000.0,Diésel,Automatico,150.0,coches.net,utilitario
VOLVO,XC60,30900.0,2021.0,115945.0,Híbrido,Automatico,197.0,coches.net,utilitario
HYUNDAI,I10,8100.0,2018.0,36000.0,Gasolina,Manual,66.0,coches.net,berlina
KIA,SPORTAGE,16490.0,2020.0,82118.0,Gasolina,Manual,132.0,coches.net,utilitario
VOLKSWAGEN,TIGUAN,22900.0,2017.0,115000.0,Diésel,Automatico,150.0,coches.net,utilitario
MERCEDES-BENZ,CLASE C,24990.0,2019.0,133000.0,Diésel,Automatico,194.0,coches.net,berlina
HONDA,CIVIC,36990.0,2018.0,97000.0,Gasolina,Manual,320.0,coches.net,berlina
RENAULT,MÉGANE,16399.0,2017.0,93036.0,Gasolina,Automatico,205.0,coches.net,berlina
PEUGEOT,208,9650.0,2022.0,94000.0,Diésel,Manual,100.0,coches.net,berlina
JEEP,RENEGADE,13599.0,2018.0,104742.0,Gasolina,Manual,140.0,coches.net,utilitario
MERCEDES-BENZ,CLASE GLC,31499.0,2018.0,65005.0,Diésel,Automatico,170.0,coches.net,utilitario
OPEL,MOKKA X,11999.0,2018.0,126272.0,Gasolina,Automatico,140.0,coches.net,utilitario
RENAULT,CLIO,12690.0,2021.0,130726.0,Híbrido,Automatico,140.0,coches.net,berlina
PEUGEOT,208,6490.0,2015.0,141497.0,Gasolina,Manual,82.0,coches.net,berlina
MERCEDES-BENZ,CLASE A,37500.0,2023.0,48192.0,Híbrido enchufable,Automatico,218.0,coches.net,berlina
FIAT,PANDA,10990.0,2023.0,40828.0,Híbrido,Manual,70.0,coches.net,berlina
HYUNDAI,I30,6490.0,2012.0,174000.0,Diésel,Manual,90.0,coches.net,berlina
SEAT,IBIZA,18890.0,2025.0,13000.0,Gasolina,Manual,115.0,coches.net,berlina
PEUGEOT,307,4499.0,2006.0,165000.0,Gasolina,Manual,143.0,coches.net,berlina
RENAULT,TRAFIC,21990.0,2018.0,121000.0,Diésel,Manual,120.0,coches.net,utilitario
VOLKSWAGEN,T-CROSS,18900.0,2022.0,44110.0,Gasolina,Manual,110.0,coches.net,utilitario
MASERATI,GHIBLI,26990.0,2015.0,82000.0,Diésel,Automatico,275.0,coches.net,berlina
VOLKSWAGEN,GOLF,26600.0,2024.0,26000.0,Diésel,Automatico,115.0,coches.net,berlina
PEUGEOT,208,7699.0,2016.0,110356.0,Gasolina,Manual,110.0,coches.net,berlina
VOLKSWAGEN,GOLF,27300.0,2024.0,18088.0,Diésel,Automatico,115.0,coches.net,berlina
KIA,XCEED,18490.0,2022.0,64000.0,Gasolina,Manual,120.0,coches.net,utilitario
VOLKSWAGEN,SHARAN,12900.0,2013.0,170000.0,Diésel,Manual,140.0,coches.net,utilitario
FORD,FOCUS,12990.0,2020.0,33864.0,Gasolina,Manual,100.0,coches.net,berlina
BMW,X2,25990.0,2021.0,13500.0,Diésel,Automatico,150.0,coches.net,utilitario
LAND-ROVER,RANGE ROVER SPORT,39900.0,2021.0,138000.0,Híbrido,Automatico,249.0,coches.net,utilitario
CITROEN,C5,8990.0,2010.0,122000.0,Diésel,Manual,140.0,coches.net,berlina
BMW,X4,35490.0,2021.0,78982.0,Híbrido,Automatico,190.0,coches.net,utilitario
PEUGEOT,TRAVELLER,32000.0,2020.0,97000.0,Diésel,Automatico,180.0,coches.net,utilitario
VOLKSWAGEN,POLO,15450.0,2019.0,126353.0,Gasolina,Automatico,115.0,coches.net,berlina
VOLKSWAGEN,POLO,4600.0,2009.0,165000.0,Gasolina,Manual,80.0,coches.net,berlina
VOLKSWAGEN,TIGUAN ALLSPACE,23790.0,2020.0,134966.0,Diésel,Automatico,150.0,coches.net,utilitario
SEAT,IBIZA,18490.0,2024.0,8497.0,Gasolina,Manual,115.0,coches.net,berlina
AUDI,A4,20990.0,2022.0,126000.0,Diésel,Automatico,136.0,coches.net,berlina
FORD,FOCUS,18890.0,2018.0,72822.0,Gasolina,Manual,250.0,coches.net,berlina
FORD,MUSTANG,58900.0,2023.0,33000.0,Gasolina,Automatico,459.0,coches.net,berlina
MERCEDES-BENZ,CLASE GLA,12900.0,2014.0,299000.0,Diésel,Automatico,170.0,coches.net,utilitario
OPEL,INSIGNIA,14500.0,2017.0,40000.0,Diésel,Manual,136.0,coches.net,berlina
CITROEN,BERLINGO,21900.0,2025.0,6800.0,Diésel,Manual,102.0,coches.net,utilitario
KIA,SORENTO,40599.0,2024.0,32462.0,Híbrido enchufable,Automatico,265.0,coches.net,utilitario
BMW,X3,17990.0,2014.0,149000.0,Diésel,Manual,190.0,coches.net,utilitario
CUPRA,LEÓN,19950.0,2023.0,179971.0,Híbrido,Automatico,150.0,coches.net,berlina
NISSAN,JUKE,8990.0,2015.0,98000.0,Diésel,Manual,110.0,coches.net,utilitario
LAND-ROVER,DISCOVERY SPORT,25900.0,2019.0,96936.0,Diésel,Automatico,150.0,coches.net,utilitario
DS,DS 7 CROSSBACK,23501.0,2020.0,125331.0,Gasolina,Automatico,180.0,coches.net,utilitario
VOLVO,XC60,39600.0,2022.0,48000.0,Híbrido enchufable,Automatico,350.0,coches.net,utilitario
VOLKSWAGEN,GOLF,19990.0,2020.0,129017.0,Híbrido,Automatico,150.0,coches.net,berlina
MAZDA,CX-30,25900.0,2024.0,52883.0,Híbrido,Manual,140.0,coches.net,utilitario
RENAULT,AUSTRAL,28590.0,2024.0,41724.0,Híbrido,Automatico,200.0,coches.net,utilitario
BMW,X1,18690.0,2022.0,122878.0,Diésel,Manual,116.0,coches.net,utilitario
SKODA,KAROQ,15399.0,2018.0,145069.0,Diésel,Manual,150.0,coches.net,utilitario
SKODA,KAROQ,15399.0,2018.0,145069.0,Diésel,Manual,150.0,coches.net,utilitario
BMW,SERIE 2 GRAN TOURER,16990.0,2017.0,97004.0,Diésel,Manual,150.0,coches.net,utilitario
PEUGEOT,3008,15290.0,2021.0,107157.0,Diésel,Manual,130.0,coches.net,utilitario
KIA,PICANTO,15990.0,2025.0,14.0,Gasolina,Manual,63.0,coches.net,berlina
PEUGEOT,208,6490.0,2015.0,141497.0,Gasolina,Manual,82.0,coches.net,berlina
SEAT,LEÓN,16490.0,2022.0,66935.0,Gasolina,Manual,110.0,coches.net,berlina
BMW,X2,45900.0,2025.0,14000.0,Híbrido,Automatico,163.0,coches.net,utilitario
BMW,SERIE 1,34400.0,2025.0,16500.0,Híbrido,Automatico,170.0,coches.net,berlina
BMW,SERIE 3,33850.0,2023.0,99950.0,Híbrido enchufable,Automatico,292.0,coches.net,berlina
FORD,GRAND C-MAX,11490.0,2017.0,117390.0,Gasolina,Manual,125.0,coches.net,utilitario
SEAT,LEÓN,14990.0,2018.0,102000.0,Gasolina,Manual,125.0,coches.net,berlina
ALFA ROMEO,STELVIO,25500.0,2022.0,59009.0,Diésel,Automatico,190.0,coches.net,utilitario
PEUGEOT,208,8990.0,2016.0,131351.0,Diésel,Manual,100.0,coches.net,berlina
CUPRA,FORMENTOR,24990.0,2022.0,124000.0,Diésel,Automatico,150.0,coches.net,utilitario
HYUNDAI,I10,13790.0,2024.0,15794.0,Gasolina,Manual,67.0,coches.net,berlina
CUPRA,LEÓN,23450.0,2023.0,57875.0,Híbrido,Automatico,150.0,coches.net,berlina
HYUNDAI,I10,13790.0,2024.0,15794.0,Gasolina,Manual,67.0,coches.net,berlina
CITROEN,C3 AIRCROSS,19500.0,2025.0,14951.0,Gasolina,Manual,100.0,coches.net,utilitario
HYUNDAI,TUCSON,13500.0,2016.0,113392.0,Gasolina,Manual,131.0,coches.net,utilitario
TOYOTA,COROLLA,22990.0,2022.0,58000.0,Híbrido,Automatico,122.0,coches.net,berlina
BMW,X2,21890.0,2020.0,98790.0,Gasolina,Automatico,140.0,coches.net,utilitario
VOLKSWAGEN,T-ROC,16990.0,2022.0,156993.0,Diésel,Manual,115.0,coches.net,utilitario
VOLKSWAGEN,GOLF,20990.0,2016.0,118000.0,Diésel,Automatico,184.0,coches.net,berlina
VOLKSWAGEN,T-ROC,30900.0,2024.0,61700.0,Gasolina,Automatico,150.0,coches.net,utilitario
TOYOTA,C-HR,31990.0,2025.0,3950.0,Híbrido,Automatico,140.0,coches.net,utilitario
TOYOTA,C-HR,31990.0,2025.0,10000.0,Híbrido,Automatico,140.0,coches.net,utilitario
VOLKSWAGEN,TIGUAN ALLSPACE,29900.0,2021.0,99000.0,Diésel,Automatico,150.0,coches.net,utilitario
FIAT,500C,10990.0,2021.0,73700.0,Híbrido,Manual,70.0,coches.net,berlina
VOLKSWAGEN,CARAVELLE,39990.0,2025.0,16987.0,Diésel,Automatico,150.0,coches.net,utilitario
MERCEDES-BENZ,GLA,35900.0,2021.0,55900.0,Gasolina,Automatico,224.0,coches.net,utilitario
OPEL,GRANDLAND,17900.0,2023.0,32779.0,Gasolina,Manual,130.0,coches.net,utilitario
PEUGEOT,TRAVELLER,38350.0,2025.0,29924.0,Diésel,Automatico,180.0,coches.net,utilitario
VOLKSWAGEN,POLO,7990.0,2012.0,150451.0,Diésel,Manual,75.0,coches.net,berlina
OPEL,CORSA,8890.0,2016.0,104000.0,Gasolina,Manual,90.0,coches.net,berlina
VOLKSWAGEN,GOLF,22890.0,2021.0,44156.0,Híbrido,Automatico,150.0,coches.net,berlina
PEUGEOT,RIFTER,15990.0,2020.0,99000.0,Diésel,Manual,130.0,coches.net,utilitario
VOLKSWAGEN,POLO,5999.0,2004.0,79000.0,Gasolina,Manual,75.0,coches.net,berlina
PEUGEOT,2008,8890.0,2016.0,63118.0,Gasolina,Manual,110.0,coches.net,utilitario
BMW,SERIE 1,8990.0,2013.0,137000.0,Gasolina,Manual,102.0,coches.net,berlina
PEUGEOT,2008,9390.0,2017.0,132408.0,Gasolina,Manual,130.0,coches.net,utilitario
AUDI,Q2,18990.0,2022.0,190000.0,Gasolina,Automatico,150.0,coches.net,utilitario
AUDI,A3,13490.0,2016.0,99900.0,Gasolina,Manual,110.0,coches.net,berlina
FORD,FIESTA,12490.0,2020.0,80699.0,Diésel,Manual,85.0,coches.net,berlina
BMW,SERIE 1,24999.0,2024.0,54000.0,Gasolina,Automatico,136.0,coches.net,berlina
SEAT,LEÓN,23990.0,2025.0,13078.0,Diésel,Manual,116.0,coches.net,berlina
PEUGEOT,508,13690.0,2020.0,98608.0,Diésel,Manual,130.0,coches.net,berlina
SEAT,LEÓN,26990.0,2025.0,19334.0,Diésel,Automatico,116.0,coches.net,berlina
BMW,SERIE 3,16995.0,2014.0,190000.0,Diésel,Automatico,258.0,coches.net,berlina
BMW,SERIE 1,17900.0,2020.0,106588.0,Diésel,Automatico,116.0,coches.net,berlina
CITROEN,C4 PICASSO,9490.0,2015.0,154000.0,Gasolina,Automatico,165.0,coches.net,utilitario
NISSAN,QASHQAI,15990.0,2019.0,117637.0,Diésel,Manual,115.0,coches.net,berlina
CITROEN,C4 PICASSO,9890.0,2017.0,80441.0,Gasolina,Manual,110.0,coches.net,utilitario
BMW,SERIE 2,67500.0,2024.0,43500.0,Gasolina,Automatico,480.0,coches.net,berlina
TOYOTA,RAV4,26490.0,2020.0,123734.0,Híbrido,Automatico,218.0,coches.net,utilitario
TOYOTA,COROLLA,26990.0,2022.0,13187.0,Híbrido,Automatico,184.0,coches.net,berlina
OPEL,CORSA,8499.0,2018.0,150000.0,Gas,Manual,90.0,coches.net,berlina
MERCEDES-BENZ,CLASE C,36400.0,2022.0,57932.0,Híbrido,Automatico,200.0,coches.net,berlina
KIA,XCEED,18990.0,2023.0,42000.0,Híbrido,Manual,136.0,coches.net,utilitario
AUDI,A4,57490.0,2018.0,98000.0,Gasolina,Automatico,450.0,coches.net,berlina
DACIA,SANDERO,5450.0,2012.0,115782.0,Gas,Manual,75.0,coches.net,berlina
BMW,SERIE 3,17500.0,2018.0,149999.0,Diésel,Manual,150.0,coches.net,berlina
RENAULT,CLIO,19510.0,2025.0,20426.0,Diésel,Manual,100.0,coches.net,berlina
TOYOTA,RAV4,31890.0,2022.0,92352.0,Híbrido,Automatico,218.0,coches.net,utilitario
RENAULT,CLIO,19360.0,2025.0,28853.0,Diésel,Manual,100.0,coches.net,berlina
MG,ZS,15900.0,2025.0,18178.0,Gasolina,Manual,106.0,coches.net,utilitario
PEUGEOT,308,9900.0,2018.0,112000.0,Diésel,Manual,130.0,coches.net,berlina
AUDI,A1,23990.0,2025.0,8882.0,Gasolina,Manual,116.0,coches.net,berlina
RENAULT,CAPTUR,20900.0,2022.0,68800.0,Híbrido enchufable,Automatico,160.0,coches.net,utilitario
RENAULT,CAPTUR,23500.0,2023.0,25000.0,Híbrido,Automatico,145.0,coches.net,utilitario
MERCEDES-BENZ,CLASE T,42290.0,2025.0,9000.0,Diésel,Automatico,116.0,coches.net,utilitario
HYUNDAI,KONA,13790.0,2020.0,98764.0,Gasolina,Manual,120.0,coches.net,utilitario
NISSAN,QASHQAI,17900.0,2020.0,126000.0,Diésel,Manual,150.0,coches.net,berlina
KIA,XCEED,15490.0,2021.0,72151.0,Gasolina,Manual,120.0,coches.net,utilitario
HYUNDAI,TUCSON,25490.0,2022.0,74286.0,Híbrido,Automatico,230.0,coches.net,utilitario
NISSAN,QASHQAI,16990.0,2021.0,78583.0,Gasolina,Manual,140.0,coches.net,berlina
PEUGEOT,2008,9990.0,2017.0,135591.0,Diésel,Manual,100.0,coches.net,utilitario
HONDA,JAZZ,17700.0,2021.0,68720.0,Híbrido,Automatico,109.0,coches.net,berlina
HONDA,JAZZ,17900.0,2022.0,51595.0,Híbrido,Manual,109.0,coches.net,berlina
VOLKSWAGEN,SHARAN,16500.0,2015.0,197020.0,Diésel,Automatico,177.0,coches.net,utilitario
MG,ZS,14990.0,2025.0,8787.0,Gasolina,Manual,106.0,coches.net,utilitario
HYUNDAI,STARIA,36299.0,2022.0,51967.0,Diésel,Automatico,177.0,coches.net,utilitario
MG,ZS,16490.0,2024.0,16133.0,Gasolina,Manual,111.0,coches.net,utilitario
BMW,X6,39800.0,2017.0,113000.0,Diésel,Automatico,258.0,coches.net,utilitario
OPEL,MOKKA,7990.0,2013.0,165700.0,Diésel,Manual,130.0,coches.net,utilitario
PEUGEOT,2008,14890.0,2021.0,58577.0,Diésel,Manual,110.0,coches.net,utilitario
FIAT,PANDA,12750.0,2024.0,59484.0,Híbrido,Manual,70.0,coches.net,berlina
TOYOTA,YARIS CROSS,23200.0,2022.0,73078.0,Híbrido,Automatico,116.0,coches.net,utilitario
PORSCHE,PANAMERA,76900.0,2021.0,112000.0,Híbrido enchufable,Automatico,560.0,coches.net,berlina
FORD,MONDEO,10999.0,2015.0,259000.0,Diésel,Automatico,210.0,coches.net,berlina
BMW,SERIE 1,19690.0,2023.0,96169.0,Gasolina,Automatico,136.0,coches.net,berlina
DACIA,SANDERO,12500.0,2020.0,29000.0,Gasolina,Manual,91.0,coches.net,berlina
HYUNDAI,I20,19990.0,2025.0,6788.0,Gasolina,Manual,100.0,coches.net,berlina
PEUGEOT,308,11990.0,2016.0,136553.0,Gasolina,Manual,205.0,coches.net,berlina
RENAULT,TRAFIC,29900.0,2023.0,7000.0,Diésel,Manual,150.0,coches.net,utilitario
VOLVO,V40,15500.0,2018.0,114100.0,Diésel,Manual,120.0,coches.net,berlina
HYUNDAI,KONA,19750.0,2021.0,50000.0,Híbrido,Automatico,141.0,coches.net,utilitario
VOLVO,XC90,49995.0,2023.0,99998.0,Híbrido enchufable,Automatico,455.0,coches.net,utilitario
RENAULT,ARKANA,19900.0,2021.0,62450.0,Híbrido,Automatico,145.0,coches.net,utilitario
RENAULT,MÉGANE,17890.0,2017.0,150055.0,Gasolina,Automatico,205.0,coches.net,berlina
KIA,XCEED,16490.0,2023.0,64446.0,Gasolina,Manual,120.0,coches.net,utilitario
LAND-ROVER,FREELANDER,7490.0,2007.0,240000.0,Diésel,Manual,112.0,coches.net,utilitario
MERCEDES-BENZ,CLASE A,27990.0,2021.0,60300.0,Diésel,Automatico,150.0,coches.net,berlina
VOLKSWAGEN,CADDY,16990.0,2013.0,120000.0,Diésel,Manual,140.0,coches.net,utilitario
MERCEDES-BENZ,CLASE A,25650.0,2021.0,52000.0,Diésel,Automatico,116.0,coches.net,berlina
RENAULT,CLIO,10700.0,2020.0,150789.0,Diésel,Manual,85.0,coches.net,berlina
VOLKSWAGEN,GOLF,18000.0,2011.0,196000.0,Gasolina,Manual,271.0,coches.net,berlina
KIA,NIRO,27900.0,2022.0,8751.0,Híbrido enchufable,Automatico,183.0,coches.net,berlina
MERCEDES-BENZ,CLASE GLC,19990.0,2020.0,319000.0,Diésel,Automatico,194.0,coches.net,utilitario
