marca,modelo,precio,año,kilometros,combustible,transmision,potencia,fuente,carroceria
ford,ecosport,14490.0,2021,23966.0,gasolina,manual,100,coches.net,utilitario
renault,captur,18290.0,2022,90295.0,hibrido,automatica,160,coches.net,utilitario
volkswagen,t-cross,18900.0,2023,78998.0,gasolina,automatica,110,coches.net,utilitario
peugeot,508,17750.0,2022,87052.0,diesel,automatica,130,coches.net,berlina
ds,ds 4,19990.0,2022,63527.0,diesel,automatica,130,coches.net,berlina
peugeot,2008,18290.0,2024,24214.0,gasolina,automatica,130,coches.net,utilitario
peugeot,2008,18290.0,2024,29480.0,gasolina,automatica,130,coches.net,utilitario
peugeot,208,12900.0,2022,52800.0,gasolina,manual,100,coches.net,berlina
peugeot,508,13950.0,2021,99999.0,diesel,automatica,130,coches.net,berlina
opel,crossland,13490.0,2023,24264.0,gasolina,manual,110,coches.net,utilitario
opel,grandland x,13990.0,2020,59467.0,gasolina,manual,130,coches.net,utilitario
citroen,c3 aircross,11290.0,2021,114486.0,gasolina,manual,110,coches.net,utilitario
volkswagen,polo,17490.0,2022,54872.0,gasolina,manual,95,coches.net,berlina
volkswagen,polo,16485.0,2021,25200.0,gasolina,manual,95,coches.net,berlina
opel,corsa,13990.0,2024,45300.0,gasolina,manual,100,coches.net,berlina
hyundai,i10,11900.0,2022,61800.0,gasolina,manual,67,coches.net,berlina
hyundai,i10,11900.0,2022,88000.0,gasolina,manual,67,coches.net,berlina
mg,zs,15490.0,2025,11725.0,gasolina,manual,106,coches.net,utilitario
mg,zs,15490.0,2025,10765.0,gasolina,manual,106,coches.net,utilitario
toyota,aygo x cross,11790.0,2022,74200.0,gasolina,manual,72,coches.net,utilitario
citroen,c3 aircross,11650.0,2020,110000.0,diesel,automatica,120,coches.net,utilitario
ford,focus,11850.0,2020,119000.0,diesel,manual,120,coches.net,berlina
peugeot,508,16750.0,2022,29000.0,diesel,automatica,130,coches.net,berlina
citroen,c3,11990.0,2023,36000.0,gasolina,manual,83,coches.net,berlina
ssangyong,tivoli,15890.0,2021,35813.0,gasolina,manual,128,coches.net,utilitario
peugeot,2008,11990.0,2020,98279.0,gasolina,manual,100,coches.net,utilitario
peugeot,108,10609.0,2021,50849.0,gasolina,manual,72,coches.net,berlina
toyota,corolla,18990.0,2021,88517.0,hibrido,automatica,122,coches.net,berlina
opel,corsa,15850.0,2022,41263.0,diesel,manual,102,coches.net,berlina
citroen,c4,16990.0,2022,62389.0,diesel,automatica,130,coches.net,berlina
kia,stonic,14450.0,2022,58166.0,gasolina,manual,84,coches.net,utilitario
renault,mégane,18990.0,2024,39879.0,diesel,automatica,115,coches.net,berlina
ford,focus,17990.0,2023,57839.0,hibrido,manual,125,coches.net,berlina
bmw,serie 1,19990.0,2022,72761.0,diesel,manual,116,coches.net,berlina
skoda,scala,12950.0,2022,33000.0,gas,manual,90,coches.net,berlina
peugeot,3008 hybrid,17750.0,2021,79000.0,hibrido,automatica,225,coches.net,utilitario
seat,arona,17490.0,2023,56059.0,gasolina,manual,110,coches.net,utilitario
hyundai,ioniq,17990.0,2022,75998.0,hibrido,automatica,141,coches.net,berlina
hyundai,i20,11990.0,2021,74000.0,gasolina,manual,84,coches.net,berlina
ford,focus,18500.0,2022,55000.0,hibrido,manual,155,coches.net,berlina
volkswagen,polo,15990.0,2020,52278.0,diesel,manual,95,coches.net,berlina
ford,focus,17490.0,2022,37174.0,hibrido,manual,125,coches.net,berlina
volkswagen,golf,16490.0,2020,67210.0,gasolina,manual,115,coches.net,berlina
peugeot,208,11290.0,2022,81959.0,diesel,manual,100,coches.net,berlina
peugeot,3008,17690.0,2021,97424.0,diesel,manual,130,coches.net,utilitario
seat,arona,18800.0,2025,28867.0,gasolina,manual,115,coches.net,utilitario
nissan,qashqai,14790.0,2020,88900.0,diesel,manual,115,coches.net,berlina
nissan,qashqai,14200.0,2020,113828.0,diesel,manual,115,coches.net,berlina
citroen,berlingo,11900.0,2021,98000.0,diesel,manual,102,coches.net,utilitario
peugeot,rifter,18590.0,2022,31488.0,diesel,manual,100,coches.net,utilitario
opel,astra,19375.0,2024,19851.0,gasolina,manual,130,coches.net,berlina
opel,insignia,13900.0,2021,82931.0,diesel,manual,122,coches.net,berlina
fiat,500x,11299.0,2020,77340.0,gasolina,manual,120,coches.net,utilitario
opel,mokka,12999.0,2021,56309.0,gasolina,manual,130,coches.net,utilitario
kia,picanto,15490.0,2025,9500.0,gasolina,manual,63,coches.net,berlina
opel,corsa,12990.0,2023,60511.0,gasolina,manual,100,coches.net,berlina
toyota,corolla,18400.0,2022,99882.0,hibrido,automatica,122,coches.net,berlina
toyota,corolla,19990.0,2022,86390.0,hibrido,automatica,122,coches.net,berlina
renault,mégane,17890.0,2023,48669.0,diesel,manual,115,coches.net,berlina
toyota,aygo x cross,12990.0,2023,74000.0,gasolina,manual,72,coches.net,utilitario
opel,corsa,11190.0,2023,65269.0,gasolina,manual,100,coches.net,berlina
bmw,serie 1,19790.0,2023,81234.0,diesel,manual,116,coches.net,berlina
citroen,c3,14790.0,2024,7399.0,diesel,manual,102,coches.net,berlina
peugeot,308,12499.0,2020,40764.0,gasolina,automatica,130,coches.net,berlina
seat,ibiza,17140.0,2025,21323.0,gasolina,manual,115,coches.net,berlina
toyota,corolla,16490.0,2021,103809.0,hibrido,automatica,122,coches.net,berlina
opel,corsa,12990.0,2022,39000.0,gasolina,manual,100,coches.net,berlina
skoda,fabia,14200.0,2023,39461.0,gasolina,manual,80,coches.net,berlina
hyundai,i20,15990.0,2022,43057.0,hibrido,manual,100,coches.net,berlina
fiat,500x,17990.0,2022,73500.0,gasolina,automatica,150,coches.net,utilitario
audi,a3,18990.0,2021,82000.0,gasolina,manual,110,coches.net,berlina
toyota,yaris,19790.0,2022,53973.0,hibrido,automatica,116,coches.net,berlina
toyota,corolla,19900.0,2022,73000.0,hibrido,automatica,122,coches.net,berlina
citroen,c3,13500.0,2023,54073.0,gasolina,manual,83,coches.net,berlina
citroen,c3,12200.0,2022,64715.0,gasolina,manual,83,coches.net,berlina
citroen,c3,11500.0,2022,77000.0,gasolina,manual,83,coches.net,berlina
hyundai,bayon,14490.0,2023,58000.0,gasolina,manual,84,coches.net,utilitario
toyota,corolla,16990.0,2021,59990.0,hibrido,automatica,122,coches.net,berlina
seat,arona,17500.0,2023,47000.0,gasolina,manual,110,coches.net,utilitario
skoda,octavia,16999.0,2021,108000.0,hibrido,automatica,110,coches.net,berlina
fiat,500,12500.0,2022,28200.0,hibrido,manual,70,coches.net,berlina
peugeot,5008,18790.0,2022,85821.0,gasolina,automatica,130,coches.net,utilitario
renault,clio,12490.0,2021,73000.0,diesel,manual,85,coches.net,berlina
peugeot,rifter,17490.0,2021,83570.0,diesel,manual,100,coches.net,utilitario
volkswagen,t-cross,19750.0,2022,57000.0,gasolina,automatica,110,coches.net,utilitario
toyota,aygo,13750.0,2021,63654.0,gasolina,manual,72,coches.net,berlina
volkswagen,polo,13990.0,2022,90000.0,gasolina,manual,95,coches.net,berlina
mg,zs,14990.0,2025,8607.0,gasolina,manual,106,coches.net,utilitario
peugeot,208,11900.0,2022,86100.0,diesel,manual,100,coches.net,berlina
seat,león,19950.0,2021,53000.0,hibrido,automatica,204,coches.net,berlina
peugeot,2008,15375.0,2023,67542.0,gasolina,manual,100,coches.net,utilitario
jeep,compass,17399.0,2020,90294.0,diesel,automatica,140,coches.net,utilitario
jaguar,e-pace,18799.0,2020,89625.0,diesel,automatica,150,coches.net,utilitario
opel,corsa,15190.0,2025,12650.0,gasolina,manual,100,coches.net,berlina
opel,corsa,10900.0,2023,68000.0,gasolina,manual,100,coches.net,berlina
fiat,500,12490.0,2022,74663.0,hibrido,manual,70,coches.net,berlina
dacia,sandero,14495.0,2023,37000.0,gasolina,manual,91,coches.net,berlina
peugeot,rifter,18490.0,2020,110483.0,diesel,automatica,130,coches.net,utilitario
kia,xceed,19490.0,2025,13543.0,gasolina,manual,100,coches.net,utilitario
fiat,tipo,12290.0,2022,73350.0,gasolina,manual,100,coches.net,berlina
seat,león,17850.0,2021,94000.0,hibrido,automatica,204,coches.net,berlina
renault,clio,18600.0,2024,17928.0,gasolina,manual,90,coches.net,berlina
peugeot,e-208,13690.0,2022,104029.0,electrico,automatica,136,coches.net,berlina
renault,mégane,14690.0,2022,91202.0,diesel,manual,115,coches.net,berlina
mini,countryman,18990.0,2021,105507.0,hibrido,automatica,220,coches.net,berlina
renault,mégane,17490.0,2023,47899.0,gasolina,automatica,140,coches.net,berlina
seat,león,19490.0,2023,96000.0,diesel,automatica,150,coches.net,berlina
opel,corsa,16490.0,2025,16494.0,gasolina,manual,100,coches.net,berlina
ford,mondeo,18690.0,2021,77041.0,hibrido,automatica,187,coches.net,berlina
ford,kuga,17990.0,2023,104437.0,hibrido,automatica,225,coches.net,utilitario
citroen,c4 cactus,10990.0,2020,39000.0,gasolina,manual,110,coches.net,berlina
opel,corsa,14190.0,2024,17599.0,gasolina,manual,100,coches.net,berlina
seat,arona,17990.0,2023,26247.0,gasolina,manual,110,coches.net,utilitario
ford,kuga,19490.0,2023,66250.0,gasolina,manual,150,coches.net,utilitario
peugeot,2008,12990.0,2021,90095.0,diesel,manual,110,coches.net,utilitario
ds,ds 4,17900.0,2022,71000.0,diesel,automatica,130,coches.net,berlina
opel,mokka,16900.0,2024,23000.0,gasolina,manual,136,coches.net,utilitario
peugeot,2008,15940.0,2021,33768.0,gasolina,automatica,130,coches.net,utilitario
seat,ateca,17890.0,2022,73405.0,gasolina,manual,110,coches.net,utilitario
seat,ateca,19950.0,2022,72283.0,gasolina,manual,150,coches.net,utilitario
bmw,serie 2,18900.0,2021,109367.0,diesel,automatica,116,coches.net,berlina
peugeot,2008,12890.0,2020,40000.0,gasolina,manual,100,coches.net,utilitario
ford,focus,15490.0,2022,79152.0,hibrido,manual,155,coches.net,berlina
ford,focus,18490.0,2023,75834.0,hibrido,automatica,125,coches.net,berlina
hyundai,i20,14900.0,2024,83882.0,gasolina,manual,100,coches.net,berlina
renault,clio,11990.0,2022,93658.0,gas,manual,100,coches.net,berlina
peugeot,2008,19990.0,2024,1.0,gasolina,manual,130,coches.net,utilitario
hyundai,i20,15850.0,2022,52606.0,hibrido,manual,100,coches.net,berlina
kia,picanto,17186.0,2025,2.0,gasolina,manual,68,coches.net,berlina
ford,fiesta,15890.0,2022,36925.0,hibrido,manual,125,coches.net,berlina
audi,a1,19590.0,2022,18707.0,gasolina,manual,95,coches.net,berlina
seat,arona,15990.0,2022,23489.0,gasolina,manual,110,coches.net,utilitario
peugeot,508,15990.0,2021,82872.0,diesel,automatica,130,coches.net,berlina
hyundai,ioniq,16990.0,2021,91364.0,hibrido,automatica,141,coches.net,berlina
ford,puma,16990.0,2021,46949.0,hibrido,manual,125,coches.net,utilitario
kia,xceed,18950.0,2023,54659.0,gasolina,manual,120,coches.net,utilitario
peugeot,308,14990.0,2022,107641.0,diesel,manual,130,coches.net,berlina
renault,clio,16900.0,2025,19900.0,gasolina,manual,90,coches.net,berlina
opel,corsa,10490.0,2022,90911.0,gasolina,manual,100,coches.net,berlina
kia,ceed,16490.0,2023,51250.0,gasolina,manual,100,coches.net,berlina
citroen,c3 aircross,12290.0,2022,81658.0,gasolina,manual,110,coches.net,utilitario
seat,arona,18990.0,2022,30672.0,gasolina,automatica,110,coches.net,utilitario
renault,clio,14990.0,2021,79334.0,hibrido,automatica,140,coches.net,berlina
peugeot,208,12990.0,2022,76193.0,diesel,manual,100,coches.net,berlina
kia,niro,16490.0,2020,91160.0,hibrido,automatica,141,coches.net,berlina
toyota,yaris,17590.0,2020,49399.0,hibrido,automatica,100,coches.net,berlina
dacia,sandero,15210.0,2024,48566.0,gas,manual,101,coches.net,berlina
peugeot,208,12480.0,2021,42938.0,gasolina,manual,100,coches.net,berlina
seat,ibiza,18520.0,2025,12461.0,gasolina,manual,115,coches.net,berlina
dacia,sandero,17690.0,2025,3400.0,gas,manual,101,coches.net,berlina
seat,ibiza,17485.0,2025,22500.0,gasolina,manual,115,coches.net,berlina
fiat,500l,12499.0,2021,16954.0,gasolina,manual,95,coches.net,utilitario
skoda,fabia,15090.0,2023,11816.0,gasolina,manual,95,coches.net,berlina
peugeot,208,14900.0,2024,17893.0,gasolina,manual,100,coches.net,berlina
ford,focus,19900.0,2024,56823.0,hibrido,automatica,155,coches.net,berlina
skoda,fabia,16650.0,2025,35995.0,gasolina,manual,80,coches.net,berlina
peugeot,2008,13990.0,2020,72682.0,gasolina,manual,130,coches.net,utilitario
skoda,fabia,10690.0,2021,109000.0,gasolina,manual,95,coches.net,berlina
skoda,fabia,11890.0,2021,76000.0,gasolina,manual,95,coches.net,berlina
seat,león,15490.0,2021,77207.0,diesel,manual,115,coches.net,berlina
peugeot,208,12290.0,2021,95778.0,diesel,manual,100,coches.net,berlina
citroen,c4,13850.0,2022,85000.0,diesel,automatica,130,coches.net,berlina
fiat,500x,17490.0,2022,69718.0,gasolina,automatica,150,coches.net,utilitario
fiat,500x,16200.0,2023,56654.0,gasolina,manual,120,coches.net,utilitario
mg,zs,17090.0,2023,44768.0,gasolina,manual,106,coches.net,utilitario
seat,ibiza,13350.0,2023,87000.0,gasolina,manual,80,coches.net,berlina
skoda,scala,16450.0,2024,77073.0,gasolina,manual,110,coches.net,berlina
dacia,sandero,16490.0,2025,27919.0,gas,manual,101,coches.net,berlina
opel,corsa,12900.0,2022,61850.0,gasolina,manual,100,coches.net,berlina
opel,corsa,10950.0,2022,81000.0,gasolina,manual,100,coches.net,berlina
kia,sportage,17995.0,2022,88160.0,hibrido,manual,136,coches.net,utilitario
renault,captur,16900.0,2022,74000.0,gas,manual,100,coches.net,utilitario
volkswagen,polo,13990.0,2020,79052.0,gasolina,manual,95,coches.net,berlina
seat,ibiza,18480.0,2025,19800.0,gasolina,manual,115,coches.net,berlina
kia,stonic,16000.0,2024,45479.0,gasolina,manual,84,coches.net,utilitario
dacia,sandero,12990.0,2022,36000.0,gasolina,manual,91,coches.net,berlina
peugeot,208,10490.0,2021,110991.0,diesel,manual,100,coches.net,berlina
opel,corsa-e,19890.0,2020,16109.0,electrico,automatica,136,coches.net,berlina
seat,arona,17990.0,2023,42444.0,gasolina,manual,110,coches.net,utilitario
citroen,c4,16900.0,2024,9000.0,gasolina,manual,131,coches.net,berlina
citroen,c5 aircross,17500.0,2020,98100.0,diesel,manual,131,coches.net,utilitario
mg,mg3 hybrid+,17290.0,2025,13682.0,hibrido,automatica,195,coches.net,berlina
ford,puma,17490.0,2021,50931.0,diesel,manual,120,coches.net,utilitario
opel,mokka,16490.0,2022,41286.0,diesel,manual,110,coches.net,utilitario
renault,twingo,10900.0,2022,110000.0,electrico,automatica,82,coches.net,berlina
ford,puma,18500.0,2022,37560.0,hibrido,manual,125,coches.net,utilitario
renault,clio,12995.0,2022,82000.0,diesel,manual,100,coches.net,berlina
peugeot,3008,16490.0,2021,21442.0,gasolina,manual,130,coches.net,utilitario
peugeot,3008,15390.0,2021,87530.0,gasolina,manual,130,coches.net,utilitario
hyundai,i20,15900.0,2024,8400.0,gasolina,manual,84,coches.net,berlina
kia,stonic,15700.0,2021,50844.0,hibrido,manual,120,coches.net,utilitario
dacia,duster,16750.0,2022,33700.0,gas,manual,100,coches.net,utilitario
seat,ibiza,17890.0,2024,19000.0,gasolina,manual,115,coches.net,berlina
hyundai,ioniq,16250.0,2022,115463.0,hibrido,automatica,141,coches.net,berlina
renault,mégane,15500.0,2022,77145.0,diesel,manual,115,coches.net,berlina
nissan,qashqai,18900.0,2021,38595.0,gasolina,manual,140,coches.net,berlina
ford,focus,15990.0,2022,48605.0,hibrido,manual,125,coches.net,berlina
ford,focus,19900.0,2024,64496.0,hibrido,automatica,155,coches.net,berlina
nissan,qashqai,18900.0,2021,51091.0,gasolina,manual,140,coches.net,berlina
toyota,corolla,19900.0,2022,105392.0,hibrido,automatica,122,coches.net,berlina
skoda,kamiq,16999.0,2024,24505.0,gasolina,manual,110,coches.net,utilitario
toyota,yaris,19890.0,2025,37292.0,hibrido,automatica,116,coches.net,berlina
renault,clio,13990.0,2021,73924.0,gasolina,manual,90,coches.net,berlina
renault,mégane,13990.0,2022,79781.0,diesel,manual,115,coches.net,berlina
renault,mégane,14290.0,2022,99733.0,diesel,manual,115,coches.net,berlina
peugeot,208,10990.0,2021,41348.0,gasolina,manual,100,coches.net,berlina
ford,ecosport,14400.0,2023,65852.0,gasolina,manual,125,coches.net,utilitario
citroen,c3,10490.0,2022,59719.0,gasolina,manual,83,coches.net,berlina
seat,arona,18990.0,2025,28241.0,gasolina,automatica,115,coches.net,utilitario
peugeot,3008,19050.0,2022,65424.0,diesel,automatica,130,coches.net,utilitario
audi,a1,17990.0,2020,64000.0,gasolina,manual,95,coches.net,berlina
skoda,kamiq,18990.0,2025,20470.0,gasolina,manual,115,coches.net,utilitario
peugeot,2008,14790.0,2022,63792.0,gasolina,manual,100,coches.net,utilitario
kia,ceed,17950.0,2024,41000.0,gasolina,manual,120,coches.net,berlina
fiat,panda,11100.0,2023,66252.0,hibrido,manual,70,coches.net,berlina
fiat,panda,11000.0,2023,51429.0,hibrido,manual,70,coches.net,berlina
renault,captur,18500.0,2021,19993.0,hibrido,automatica,145,coches.net,utilitario
nissan,juke,19289.0,2024,20900.0,gasolina,manual,114,coches.net,utilitario
renault,clio,13490.0,2020,46786.0,diesel,manual,85,coches.net,berlina
kia,sportage,16490.0,2020,82118.0,gasolina,manual,132,coches.net,utilitario
fiat,panda,10990.0,2023,40828.0,hibrido,manual,70,coches.net,berlina
seat,ibiza,18890.0,2025,13000.0,gasolina,manual,115,coches.net,berlina
volkswagen,t-cross,18900.0,2022,44110.0,gasolina,manual,110,coches.net,utilitario
kia,xceed,18490.0,2022,64000.0,gasolina,manual,120,coches.net,utilitario
ford,focus,12990.0,2020,33864.0,gasolina,manual,100,coches.net,berlina
seat,ibiza,18490.0,2024,8497.0,gasolina,manual,115,coches.net,berlina
peugeot,3008,15290.0,2021,107157.0,diesel,manual,130,coches.net,utilitario
kia,picanto,15990.0,2025,14.0,gasolina,manual,63,coches.net,berlina
seat,león,16490.0,2022,66935.0,gasolina,manual,110,coches.net,berlina
hyundai,i10,13790.0,2024,15794.0,gasolina,manual,67,coches.net,berlina
citroen,c3 aircross,19500.0,2025,14951.0,gasolina,manual,100,coches.net,utilitario
fiat,500c,10990.0,2021,73700.0,hibrido,manual,70,coches.net,berlina
opel,grandland,17900.0,2023,32779.0,gasolina,manual,130,coches.net,utilitario
peugeot,rifter,15990.0,2020,99000.0,diesel,manual,130,coches.net,utilitario
ford,fiesta,12490.0,2020,80699.0,diesel,manual,85,coches.net,berlina
peugeot,508,13690.0,2020,98608.0,diesel,manual,130,coches.net,berlina
bmw,serie 1,17900.0,2020,106588.0,diesel,automatica,116,coches.net,berlina
kia,xceed,18990.0,2023,42000.0,hibrido,manual,136,coches.net,utilitario
renault,clio,19510.0,2025,20426.0,diesel,manual,100,coches.net,berlina
renault,clio,19360.0,2025,28853.0,diesel,manual,100,coches.net,berlina
mg,zs,15900.0,2025,18178.0,gasolina,manual,106,coches.net,utilitario
hyundai,kona,13790.0,2020,98764.0,gasolina,manual,120,coches.net,utilitario
kia,xceed,15490.0,2021,72151.0,gasolina,manual,120,coches.net,utilitario
nissan,qashqai,16990.0,2021,78583.0,gasolina,manual,140,coches.net,berlina
honda,jazz,17700.0,2021,68720.0,hibrido,automatica,109,coches.net,berlina
honda,jazz,17900.0,2022,51595.0,hibrido,manual,109,coches.net,berlina
mg,zs,14990.0,2025,8787.0,gasolina,manual,106,coches.net,utilitario
mg,zs,16490.0,2024,16133.0,gasolina,manual,111,coches.net,utilitario
peugeot,2008,14890.0,2021,58577.0,diesel,manual,110,coches.net,utilitario
fiat,panda,12750.0,2024,59484.0,hibrido,manual,70,coches.net,berlina
bmw,serie 1,19690.0,2023,96169.0,gasolina,automatica,136,coches.net,berlina
dacia,sandero,12500.0,2020,29000.0,gasolina,manual,91,coches.net,berlina
hyundai,i20,19990.0,2025,6788.0,gasolina,manual,100,coches.net,berlina
hyundai,kona,19750.0,2021,50000.0,hibrido,automatica,141,coches.net,utilitario
renault,arkana,19900.0,2021,62450.0,hibrido,automatica,145,coches.net,utilitario
kia,xceed,16490.0,2023,64446.0,gasolina,manual,120,coches.net,utilitario
volkswagen,t-cross,16900.0,2023,63000.0,gasolina,automatica,110,coches.net,utilitario
opel,corsa,12500.0,2022,110985.0,diesel,manual,102,coches.net,berlina
opel,corsa,13490.0,2022,49800.0,diesel,manual,102,coches.net,berlina
seat,arona,18490.0,2024,18500.0,gasolina,manual,115,coches.net,utilitario
jeep,renegade,16995.0,2023,80000.0,diesel,manual,130,coches.net,utilitario
kia,picanto,13900.0,2021,8999.0,gasolina,automatica,84,coches.net,berlina
opel,corsa,11099.0,2022,42638.0,gasolina,manual,75,coches.net,berlina
peugeot,308,12500.0,2021,103309.0,diesel,manual,100,coches.net,berlina
peugeot,2008,13400.0,2021,33349.0,gasolina,manual,100,coches.net,utilitario
hyundai,i20,15200.0,2021,60670.0,hibrido,manual,100,coches.net,berlina
nissan,juke,18990.0,2024,35725.0,gasolina,automatica,114,coches.net,utilitario
volkswagen,polo,14500.0,2021,92912.0,gasolina,manual,95,coches.net,berlina
volkswagen,polo,13700.0,2022,115892.0,gasolina,manual,95,coches.net,berlina
opel,corsa,11400.0,2021,14089.0,gasolina,manual,75,coches.net,berlina
opel,corsa,11900.0,2023,83000.0,gasolina,manual,100,coches.net,berlina
kia,ceed,11990.0,2020,103221.0,gasolina,manual,120,coches.net,berlina
citroen,berlingo,17990.0,2023,47878.0,diesel,manual,102,coches.net,utilitario
ford,kuga,19900.0,2022,57511.0,gasolina,manual,150,coches.net,utilitario
mg,mg3,17990.0,2025,6666.0,gasolina,manual,116,coches.net,berlina
seat,ibiza,19990.0,2024,21564.0,gasolina,manual,115,coches.net,berlina
seat,ibiza,17490.0,2024,19000.0,gasolina,manual,115,coches.net,berlina
peugeot,e-208,18490.0,2022,28199.0,electrico,automatica,136,coches.net,berlina
citroen,ë-c4,16990.0,2021,54000.0,electrico,automatica,136,coches.net,berlina
toyota,corolla,19499.0,2022,75000.0,hibrido,automatica,122,coches.net,berlina
audi,a3,18990.0,2020,79000.0,hibrido,automatica,204,coches.net,berlina
kia,stonic,16480.0,2023,17571.0,hibrido,manual,100,coches.net,utilitario
mitsubishi,space star,13499.0,2023,7578.0,gasolina,manual,71,coches.net,berlina
kia,ceed,17000.0,2023,75025.0,hibrido,manual,136,coches.net,berlina
kia,ceed,15490.0,2020,73649.0,gasolina,manual,100,coches.net,berlina
seat,ibiza,19900.0,2025,500.0,gasolina,manual,115,coches.net,berlina
dacia,jogger,19900.0,2025,39288.0,gasolina,manual,110,coches.net,berlina
dr automobiles,dr 5.0,13790.0,2022,97305.0,gasolina,manual,116,coches.net,utilitario
seat,ibiza,15999.0,2025,25000.0,gasolina,manual,115,coches.net,berlina
seat,ibiza,18690.0,2025,15470.0,gasolina,manual,115,coches.net,berlina
kia,stonic,14290.0,2023,32192.0,gasolina,manual,84,coches.net,utilitario
renault,captur,14790.0,2023,85000.0,gasolina,manual,90,coches.net,utilitario
peugeot,rifter,17390.0,2022,58812.0,diesel,manual,100,coches.net,utilitario
peugeot,308,14990.0,2021,57000.0,gasolina,manual,110,coches.net,berlina
jeep,compass,19990.0,2021,31000.0,gasolina,automatica,150,coches.net,utilitario
hyundai,kona,15990.0,2022,26000.0,gasolina,manual,120,coches.net,utilitario
renault,mégane,17990.0,2020,75206.0,diesel,manual,115,coches.net,berlina
peugeot,3008,19890.0,2021,67024.0,diesel,manual,130,coches.net,utilitario
citroen,c3 aircross,11999.0,2021,25972.0,gasolina,manual,110,coches.net,utilitario
peugeot,308,16000.0,2022,85112.0,diesel,automatica,130,coches.net,berlina
peugeot,3008 hybrid,19850.0,2022,30386.0,hibrido,automatica,225,coches.net,utilitario
seat,león,19500.0,2024,10132.0,gasolina,manual,116,coches.net,berlina
mg,mg3,14400.0,2025,18576.0,gasolina,manual,116,coches.net,berlina
mg,mg3,14400.0,2025,16555.0,gasolina,manual,116,coches.net,berlina
mg,mg3,14400.0,2025,15832.0,gasolina,manual,116,coches.net,berlina
suzuki,vitara,17990.0,2021,65222.0,hibrido,manual,129,coches.net,utilitario
peugeot,3008,17990.0,2021,62967.0,diesel,manual,130,coches.net,utilitario
volkswagen,polo,15590.0,2022,68163.0,gasolina,manual,95,coches.net,berlina
volkswagen,taigo,18709.0,2023,64305.0,gasolina,manual,110,coches.net,utilitario
volkswagen,taigo,18809.0,2023,59116.0,gasolina,manual,95,coches.net,utilitario
volkswagen,taigo,18910.0,2023,64252.0,gasolina,manual,95,coches.net,utilitario
mg,mg3,14790.0,2025,5982.0,gasolina,manual,116,coches.net,berlina
mg,mg3,14390.0,2025,8399.0,gasolina,manual,116,coches.net,berlina
fiat,500,11900.0,2022,36800.0,hibrido,manual,70,coches.net,berlina
fiat,500,11690.0,2023,43765.0,hibrido,manual,70,coches.net,berlina
kia,picanto,15485.0,2024,11049.0,gasolina,manual,63,coches.net,berlina
opel,astra,10950.0,2020,71900.0,gasolina,manual,110,coches.net,berlina
fiat,panda,12950.0,2024,39485.0,hibrido,manual,70,coches.net,berlina
kia,stonic,13475.0,2021,56000.0,gasolina,manual,84,coches.net,utilitario
seat,león,19990.0,2024,19696.0,gasolina,manual,116,coches.net,berlina
opel,corsa,14100.0,2024,37195.0,gasolina,manual,100,coches.net,berlina
renault,mégane,15990.0,2022,86607.0,diesel,manual,115,coches.net,berlina
opel,astra,11500.0,2020,78518.0,gasolina,manual,145,coches.net,berlina
nissan,qashqai,18990.0,2021,88769.0,hibrido,manual,140,coches.net,utilitario
seat,león,14700.0,2020,108740.0,diesel,manual,115,coches.net,berlina
ford,ecosport,15299.0,2022,35145.0,gasolina,manual,125,coches.net,utilitario
fiat,500,11990.0,2021,29988.0,hibrido,manual,70,coches.net,berlina
volkswagen,polo,13990.0,2021,103000.0,gasolina,automatica,95,coches.net,berlina
fiat,500,13900.0,2023,9479.0,hibrido,manual,70,coches.net,berlina
kia,picanto,10299.0,2020,76201.0,gasolina,manual,67,coches.net,berlina
toyota,proace city,18990.0,2020,119675.0,diesel,manual,131,coches.net,utilitario
seat,ibiza,13900.0,2023,119927.0,gasolina,manual,110,coches.net,berlina
hyundai,bayon,13990.0,2022,83347.0,gasolina,manual,84,coches.net,utilitario
kia,stonic,16299.0,2021,27023.0,hibrido,manual,100,coches.net,utilitario
kia,stonic,16699.0,2022,37672.0,hibrido,manual,100,coches.net,utilitario
ford,puma,16490.0,2020,61732.0,hibrido,manual,125,coches.net,utilitario
opel,corsa,11900.0,2020,25043.0,gasolina,manual,100,coches.net,berlina
citroen,c3 aircross,11990.0,2021,43707.0,gasolina,manual,110,coches.net,utilitario
toyota,yaris,19690.0,2022,50423.0,hibrido,automatica,116,coches.net,berlina
toyota,yaris,16990.0,2022,98854.0,hibrido,automatica,116,coches.net,berlina
toyota,corolla,18490.0,2021,105965.0,hibrido,automatica,122,coches.net,berlina
peugeot,2008,19499.0,2025,2459.0,gasolina,manual,100,coches.net,utilitario
opel,grandland x,12899.0,2020,107960.0,diesel,manual,130,coches.net,utilitario
citroen,c5 aircross,14850.0,2020,102360.0,diesel,manual,131,coches.net,utilitario
volkswagen,polo,18990.0,2020,62798.0,gasolina,manual,110,coches.net,berlina
peugeot,3008,13190.0,2020,106855.0,gasolina,manual,130,coches.net,utilitario
mg,zs,12900.0,2022,57000.0,gasolina,automatica,111,coches.net,utilitario
peugeot,208,16850.0,2025,26000.0,hibrido,automatica,100,coches.net,berlina
peugeot,508,16990.0,2020,63016.0,diesel,manual,130,coches.net,berlina
