marca,modelo,precio,año,kilometros,combustible,transmision,potencia,fuente,carroceria
citroen,berlingo,10950.0,2022,129000.0,diesel,manual,102,coches.net,utilitario
peugeot,2008,14790.0,2022,63792.0,gasolina,manual,100,coches.net,utilitario
audi,a3,41510.0,2025,13100.0,diesel,automatica,150,coches.net,berlina
audi,a5,24990.0,2017,111480.0,gasolina,automatica,190,coches.net,berlina
toyota,c-hr,21990.0,2021,121926.0,hibrido,automatica,184,coches.net,berlina
mercedes-benz,cla,33890.0,2021,68593.0,diesel,automatica,150,coches.net,berlina
opel,astra,8990.0,2015,97000.0,diesel,manual,110,coches.net,berlina
mercedes-benz,clase a,31900.0,2025,32869.0,hibrido,automatica,136,coches.net,berlina
peugeot,4007,7490.0,2008,150000.0,diesel,manual,156,coches.net,utilitario
volkswagen,tiguan,21500.0,2022,188612.0,gasolina,automatica,150,coches.net,utilitario
mazda,cx-30,24890.0,2023,65000.0,hibrido,automatica,186,coches.net,utilitario
kia,ceed,17950.0,2024,41000.0,gasolina,manual,120,coches.net,berlina
fiat,panda,11100.0,2023,66252.0,hibrido,manual,70,coches.net,berlina
fiat,panda,11000.0,2023,51429.0,hibrido,manual,70,coches.net,berlina
renault,captur,18500.0,2021,19993.0,hibrido,automatica,145,coches.net,utilitario
toyota,hilux,34900.0,2021,35000.0,diesel,manual,150,coches.net,pick up
hyundai,santa fe,26300.0,2022,129000.0,diesel,automatica,202,coches.net,utilitario
ford,focus,12000.0,2021,126270.0,diesel,automatica,120,coches.net,berlina
bmw,serie 3,39990.0,2025,29413.0,hibrido,automatica,150,coches.net,berlina
toyota,rav4,26990.0,2020,138481.0,hibrido,automatica,218,coches.net,utilitario
citroen,c5 aircross,15990.0,2019,89218.0,gasolina,manual,131,coches.net,utilitario
nissan,juke,19289.0,2024,20900.0,gasolina,manual,114,coches.net,utilitario
citroen,c3 aircross,22600.0,2025,10510.0,hibrido,automatica,145,coches.net,utilitario
mazda,mazda3,25900.0,2024,28303.0,hibrido,manual,150,coches.net,berlina
ford,kuga,13990.0,2020,174000.0,diesel,automatica,120,coches.net,utilitario
renault,clio,6485.0,2019,239492.0,diesel,manual,75,coches.net,berlina
toyota,rav4,25650.0,2021,99000.0,hibrido,automatica,218,coches.net,utilitario
renault,clio,13490.0,2020,46786.0,diesel,manual,85,coches.net,berlina
volkswagen,tiguan,29990.0,2022,69000.0,diesel,automatica,150,coches.net,utilitario
volvo,xc60,30900.0,2021,115945.0,hibrido,automatica,197,coches.net,utilitario
hyundai,i10,8100.0,2018,36000.0,gasolina,manual,66,coches.net,berlina
kia,sportage,16490.0,2020,82118.0,gasolina,manual,132,coches.net,utilitario
volkswagen,tiguan,22900.0,2017,115000.0,diesel,automatica,150,coches.net,utilitario
mercedes-benz,clase c,24990.0,2019,133000.0,diesel,automatica,194,coches.net,berlina
honda,civic,36990.0,2018,97000.0,gasolina,manual,320,coches.net,berlina
renault,mégane,16399.0,2017,93036.0,gasolina,automatica,205,coches.net,berlina
peugeot,208,9650.0,2022,94000.0,diesel,manual,100,coches.net,berlina
jeep,renegade,13599.0,2018,104742.0,gasolina,manual,140,coches.net,utilitario
mercedes-benz,clase glc,31499.0,2018,65005.0,diesel,automatica,170,coches.net,utilitario
opel,mokka x,11999.0,2018,126272.0,gasolina,automatica,140,coches.net,utilitario
renault,clio,12690.0,2021,130726.0,hibrido,automatica,140,coches.net,berlina
peugeot,208,6490.0,2015,141497.0,gasolina,manual,82,coches.net,berlina
mercedes-benz,clase a,37500.0,2023,48192.0,hibrido,automatica,218,coches.net,berlina
fiat,panda,10990.0,2023,40828.0,hibrido,manual,70,coches.net,berlina
hyundai,i30,6490.0,2012,174000.0,diesel,manual,90,coches.net,berlina
seat,ibiza,18890.0,2025,13000.0,gasolina,manual,115,coches.net,berlina
peugeot,307,4499.0,2006,165000.0,gasolina,manual,143,coches.net,berlina
renault,trafic,21990.0,2018,121000.0,diesel,manual,120,coches.net,utilitario
volkswagen,t-cross,18900.0,2022,44110.0,gasolina,manual,110,coches.net,utilitario
maserati,ghibli,26990.0,2015,82000.0,diesel,automatica,275,coches.net,berlina
volkswagen,golf,26600.0,2024,26000.0,diesel,automatica,115,coches.net,berlina
peugeot,208,7699.0,2016,110356.0,gasolina,manual,110,coches.net,berlina
volkswagen,golf,27300.0,2024,18088.0,diesel,automatica,115,coches.net,berlina
kia,xceed,18490.0,2022,64000.0,gasolina,manual,120,coches.net,utilitario
volkswagen,sharan,12900.0,2013,170000.0,diesel,manual,140,coches.net,utilitario
ford,focus,12990.0,2020,33864.0,gasolina,manual,100,coches.net,berlina
bmw,x2,25990.0,2021,13500.0,diesel,automatica,150,coches.net,utilitario
land-rover,range rover sport,39900.0,2021,138000.0,hibrido,automatica,249,coches.net,utilitario
citroen,c5,8990.0,2010,122000.0,diesel,manual,140,coches.net,berlina
bmw,x4,35490.0,2021,78982.0,hibrido,automatica,190,coches.net,utilitario
peugeot,traveller,32000.0,2020,97000.0,diesel,automatica,180,coches.net,utilitario
volkswagen,polo,15450.0,2019,126353.0,gasolina,automatica,115,coches.net,berlina
volkswagen,polo,4600.0,2009,165000.0,gasolina,manual,80,coches.net,berlina
volkswagen,tiguan allspace,23790.0,2020,134966.0,diesel,automatica,150,coches.net,utilitario
seat,ibiza,18490.0,2024,8497.0,gasolina,manual,115,coches.net,berlina
audi,a4,20990.0,2022,126000.0,diesel,automatica,136,coches.net,berlina
ford,focus,18890.0,2018,72822.0,gasolina,manual,250,coches.net,berlina
ford,mustang,58900.0,2023,33000.0,gasolina,automatica,459,coches.net,berlina
mercedes-benz,clase gla,12900.0,2014,299000.0,diesel,automatica,170,coches.net,utilitario
opel,insignia,14500.0,2017,40000.0,diesel,manual,136,coches.net,berlina
citroen,berlingo,21900.0,2025,6800.0,diesel,manual,102,coches.net,utilitario
kia,sorento,40599.0,2024,32462.0,hibrido,automatica,265,coches.net,utilitario
bmw,x3,17990.0,2014,149000.0,diesel,manual,190,coches.net,utilitario
cupra,león,19950.0,2023,179971.0,hibrido,automatica,150,coches.net,berlina
nissan,juke,8990.0,2015,98000.0,diesel,manual,110,coches.net,utilitario
land-rover,discovery sport,25900.0,2019,96936.0,diesel,automatica,150,coches.net,utilitario
ds,ds 7 crossback,23501.0,2020,125331.0,gasolina,automatica,180,coches.net,utilitario
volvo,xc60,39600.0,2022,48000.0,hibrido,automatica,350,coches.net,utilitario
volkswagen,golf,19990.0,2020,129017.0,hibrido,automatica,150,coches.net,berlina
mazda,cx-30,25900.0,2024,52883.0,hibrido,manual,140,coches.net,utilitario
renault,austral,28590.0,2024,41724.0,hibrido,automatica,200,coches.net,utilitario
bmw,x1,18690.0,2022,122878.0,diesel,manual,116,coches.net,utilitario
skoda,karoq,15399.0,2018,145069.0,diesel,manual,150,coches.net,utilitario
bmw,serie 2 gran tourer,16990.0,2017,97004.0,diesel,manual,150,coches.net,utilitario
peugeot,3008,15290.0,2021,107157.0,diesel,manual,130,coches.net,utilitario
kia,picanto,15990.0,2025,14.0,gasolina,manual,63,coches.net,berlina
seat,león,16490.0,2022,66935.0,gasolina,manual,110,coches.net,berlina
bmw,x2,45900.0,2025,14000.0,hibrido,automatica,163,coches.net,utilitario
bmw,serie 1,34400.0,2025,16500.0,hibrido,automatica,170,coches.net,berlina
bmw,serie 3,33850.0,2023,99950.0,hibrido,automatica,292,coches.net,berlina
ford,grand c-max,11490.0,2017,117390.0,gasolina,manual,125,coches.net,utilitario
seat,león,14990.0,2018,102000.0,gasolina,manual,125,coches.net,berlina
alfa romeo,stelvio,25500.0,2022,59009.0,diesel,automatica,190,coches.net,utilitario
peugeot,208,8990.0,2016,131351.0,diesel,manual,100,coches.net,berlina
cupra,formentor,24990.0,2022,124000.0,diesel,automatica,150,coches.net,utilitario
hyundai,i10,13790.0,2024,15794.0,gasolina,manual,67,coches.net,berlina
cupra,león,23450.0,2023,57875.0,hibrido,automatica,150,coches.net,berlina
citroen,c3 aircross,19500.0,2025,14951.0,gasolina,manual,100,coches.net,utilitario
hyundai,tucson,13500.0,2016,113392.0,gasolina,manual,131,coches.net,utilitario
toyota,corolla,22990.0,2022,58000.0,hibrido,automatica,122,coches.net,berlina
bmw,x2,21890.0,2020,98790.0,gasolina,automatica,140,coches.net,utilitario
volkswagen,t-roc,16990.0,2022,156993.0,diesel,manual,115,coches.net,utilitario
volkswagen,golf,20990.0,2016,118000.0,diesel,automatica,184,coches.net,berlina
volkswagen,t-roc,30900.0,2024,61700.0,gasolina,automatica,150,coches.net,utilitario
toyota,c-hr,31990.0,2025,3950.0,hibrido,automatica,140,coches.net,utilitario
toyota,c-hr,31990.0,2025,10000.0,hibrido,automatica,140,coches.net,utilitario
volkswagen,tiguan allspace,29900.0,2021,99000.0,diesel,automatica,150,coches.net,utilitario
fiat,500c,10990.0,2021,73700.0,hibrido,manual,70,coches.net,berlina
volkswagen,caravelle,39990.0,2025,16987.0,diesel,automatica,150,coches.net,utilitario
mercedes-benz,gla,35900.0,2021,55900.0,gasolina,automatica,224,coches.net,utilitario
opel,grandland,17900.0,2023,32779.0,gasolina,manual,130,coches.net,utilitario
peugeot,traveller,38350.0,2025,29924.0,diesel,automatica,180,coches.net,utilitario
volkswagen,polo,7990.0,2012,150451.0,diesel,manual,75,coches.net,berlina
opel,corsa,8890.0,2016,104000.0,gasolina,manual,90,coches.net,berlina
volkswagen,golf,22890.0,2021,44156.0,hibrido,automatica,150,coches.net,berlina
peugeot,rifter,15990.0,2020,99000.0,diesel,manual,130,coches.net,utilitario
volkswagen,polo,5999.0,2004,79000.0,gasolina,manual,75,coches.net,berlina
peugeot,2008,8890.0,2016,63118.0,gasolina,manual,110,coches.net,utilitario
bmw,serie 1,8990.0,2013,137000.0,gasolina,manual,102,coches.net,berlina
peugeot,2008,9390.0,2017,132408.0,gasolina,manual,130,coches.net,utilitario
audi,q2,18990.0,2022,190000.0,gasolina,automatica,150,coches.net,utilitario
audi,a3,13490.0,2016,99900.0,gasolina,manual,110,coches.net,berlina
ford,fiesta,12490.0,2020,80699.0,diesel,manual,85,coches.net,berlina
bmw,serie 1,24999.0,2024,54000.0,gasolina,automatica,136,coches.net,berlina
seat,león,23990.0,2025,13078.0,diesel,manual,116,coches.net,berlina
peugeot,508,13690.0,2020,98608.0,diesel,manual,130,coches.net,berlina
seat,león,26990.0,2025,19334.0,diesel,automatica,116,coches.net,berlina
bmw,serie 3,16995.0,2014,190000.0,diesel,automatica,258,coches.net,berlina
bmw,serie 1,17900.0,2020,106588.0,diesel,automatica,116,coches.net,berlina
citroen,c4 picasso,9490.0,2015,154000.0,gasolina,automatica,165,coches.net,utilitario
nissan,qashqai,15990.0,2019,117637.0,diesel,manual,115,coches.net,berlina
citroen,c4 picasso,9890.0,2017,80441.0,gasolina,manual,110,coches.net,utilitario
bmw,serie 2,67500.0,2024,43500.0,gasolina,automatica,480,coches.net,berlina
toyota,rav4,26490.0,2020,123734.0,hibrido,automatica,218,coches.net,utilitario
toyota,corolla,26990.0,2022,13187.0,hibrido,automatica,184,coches.net,berlina
opel,corsa,8499.0,2018,150000.0,gas,manual,90,coches.net,berlina
mercedes-benz,clase c,36400.0,2022,57932.0,hibrido,automatica,200,coches.net,berlina
kia,xceed,18990.0,2023,42000.0,hibrido,manual,136,coches.net,utilitario
audi,a4,57490.0,2018,98000.0,gasolina,automatica,450,coches.net,berlina
dacia,sandero,5450.0,2012,115782.0,gas,manual,75,coches.net,berlina
bmw,serie 3,17500.0,2018,149999.0,diesel,manual,150,coches.net,berlina
renault,clio,19510.0,2025,20426.0,diesel,manual,100,coches.net,berlina
toyota,rav4,31890.0,2022,92352.0,hibrido,automatica,218,coches.net,utilitario
renault,clio,19360.0,2025,28853.0,diesel,manual,100,coches.net,berlina
mg,zs,15900.0,2025,18178.0,gasolina,manual,106,coches.net,utilitario
peugeot,308,9900.0,2018,112000.0,diesel,manual,130,coches.net,berlina
audi,a1,23990.0,2025,8882.0,gasolina,manual,116,coches.net,berlina
renault,captur,20900.0,2022,68800.0,hibrido,automatica,160,coches.net,utilitario
renault,captur,23500.0,2023,25000.0,hibrido,automatica,145,coches.net,utilitario
mercedes-benz,clase t,42290.0,2025,9000.0,diesel,automatica,116,coches.net,utilitario
hyundai,kona,13790.0,2020,98764.0,gasolina,manual,120,coches.net,utilitario
nissan,qashqai,17900.0,2020,126000.0,diesel,manual,150,coches.net,berlina
kia,xceed,15490.0,2021,72151.0,gasolina,manual,120,coches.net,utilitario
hyundai,tucson,25490.0,2022,74286.0,hibrido,automatica,230,coches.net,utilitario
nissan,qashqai,16990.0,2021,78583.0,gasolina,manual,140,coches.net,berlina
peugeot,2008,9990.0,2017,135591.0,diesel,manual,100,coches.net,utilitario
honda,jazz,17700.0,2021,68720.0,hibrido,automatica,109,coches.net,berlina
honda,jazz,17900.0,2022,51595.0,hibrido,manual,109,coches.net,berlina
volkswagen,sharan,16500.0,2015,197020.0,diesel,automatica,177,coches.net,utilitario
mg,zs,14990.0,2025,8787.0,gasolina,manual,106,coches.net,utilitario
hyundai,staria,36299.0,2022,51967.0,diesel,automatica,177,coches.net,utilitario
mg,zs,16490.0,2024,16133.0,gasolina,manual,111,coches.net,utilitario
bmw,x6,39800.0,2017,113000.0,diesel,automatica,258,coches.net,utilitario
opel,mokka,7990.0,2013,165700.0,diesel,manual,130,coches.net,utilitario
peugeot,2008,14890.0,2021,58577.0,diesel,manual,110,coches.net,utilitario
fiat,panda,12750.0,2024,59484.0,hibrido,manual,70,coches.net,berlina
toyota,yaris cross,23200.0,2022,73078.0,hibrido,automatica,116,coches.net,utilitario
porsche,panamera,76900.0,2021,112000.0,hibrido,automatica,560,coches.net,berlina
ford,mondeo,10999.0,2015,259000.0,diesel,automatica,210,coches.net,berlina
bmw,serie 1,19690.0,2023,96169.0,gasolina,automatica,136,coches.net,berlina
dacia,sandero,12500.0,2020,29000.0,gasolina,manual,91,coches.net,berlina
hyundai,i20,19990.0,2025,6788.0,gasolina,manual,100,coches.net,berlina
peugeot,308,11990.0,2016,136553.0,gasolina,manual,205,coches.net,berlina
renault,trafic,29900.0,2023,7000.0,diesel,manual,150,coches.net,utilitario
volvo,v40,15500.0,2018,114100.0,diesel,manual,120,coches.net,berlina
hyundai,kona,19750.0,2021,50000.0,hibrido,automatica,141,coches.net,utilitario
volvo,xc90,49995.0,2023,99998.0,hibrido,automatica,455,coches.net,utilitario
renault,arkana,19900.0,2021,62450.0,hibrido,automatica,145,coches.net,utilitario
kia,xceed,16490.0,2023,64446.0,gasolina,manual,120,coches.net,utilitario
land-rover,freelander,7490.0,2007,240000.0,diesel,manual,112,coches.net,utilitario
mercedes-benz,clase a,27990.0,2021,60300.0,diesel,automatica,150,coches.net,berlina
volkswagen,caddy,16990.0,2013,120000.0,diesel,manual,140,coches.net,utilitario
mercedes-benz,clase a,25650.0,2021,52000.0,diesel,automatica,116,coches.net,berlina
renault,clio,10700.0,2020,150789.0,diesel,manual,85,coches.net,berlina
volkswagen,golf,18000.0,2011,196000.0,gasolina,manual,271,coches.net,berlina
kia,niro,27900.0,2022,8751.0,hibrido,automatica,183,coches.net,berlina
mercedes-benz,clase glc,19990.0,2020,319000.0,diesel,automatica,194,coches.net,utilitario
mercedes-benz,cla,42776.0,2025,11702.0,hibrido,automatica,218,coches.net,berlina
mercedes-benz,gla,45900.0,2025,2225.0,diesel,automatica,150,coches.net,utilitario
bmw,serie 5,17490.0,2016,235000.0,diesel,automatica,313,coches.net,berlina
jaguar,xf,16990.0,2016,210000.0,diesel,automatica,300,coches.net,berlina
volkswagen,t-cross,16900.0,2023,63000.0,gasolina,automatica,110,coches.net,utilitario
opel,astra,11400.0,2020,129560.0,diesel,manual,105,coches.net,berlina
audi,q3,39950.0,2025,14692.0,diesel,automatica,150,coches.net,utilitario
renault,clio,9480.0,2019,102581.0,diesel,manual,75,coches.net,berlina
audi,q3,11200.0,2016,271000.0,diesel,manual,150,coches.net,utilitario
peugeot,2008,6500.0,2015,94288.0,gasolina,manual,110,coches.net,utilitario
mazda,cx-5,28950.0,2023,27000.0,hibrido,manual,165,coches.net,utilitario
bmw,serie 2 gran tourer,27990.0,2021,63000.0,gasolina,automatica,178,coches.net,utilitario
land-rover,freelander,9990.0,2008,244000.0,diesel,automatica,160,coches.net,utilitario
citroen,c5,2800.0,2005,290000.0,diesel,manual,138,coches.net,berlina
mercedes-benz,clase s,73900.0,2023,107565.0,diesel,automatica,286,coches.net,berlina
toyota,c-hr,17500.0,2019,116615.0,hibrido,automatica,122,coches.net,berlina
opel,corsa,12500.0,2022,110985.0,diesel,manual,102,coches.net,berlina
opel,corsa,13490.0,2022,49800.0,diesel,manual,102,coches.net,berlina
seat,arona,18490.0,2024,18500.0,gasolina,manual,115,coches.net,utilitario
volkswagen,golf,21600.0,2018,108000.0,gasolina,manual,230,coches.net,berlina
mini,mini,13250.0,2017,78686.0,diesel,manual,95,coches.net,berlina
audi,a3,30990.0,2024,70050.0,hibrido,automatica,150,coches.net,berlina
audi,q3,37390.0,2023,20525.0,hibrido,automatica,245,coches.net,utilitario
mercedes-benz,viano,12999.0,2008,229000.0,diesel,automatica,204,coches.net,utilitario
toyota,c-hr,31990.0,2025,3032.0,hibrido,automatica,140,coches.net,utilitario
volkswagen,t-roc,23900.0,2020,90755.0,gasolina,automatica,150,coches.net,utilitario
toyota,rav4,28900.0,2021,51126.0,hibrido,automatica,222,coches.net,utilitario
jeep,renegade,16995.0,2023,80000.0,diesel,manual,130,coches.net,utilitario
kia,picanto,13900.0,2021,8999.0,gasolina,automatica,84,coches.net,berlina
honda,civic,23499.0,2019,114000.0,gasolina,automatica,182,coches.net,berlina
toyota,yaris,22600.0,2025,8116.0,hibrido,automatica,116,coches.net,berlina
renault,scénic,4500.0,2008,176000.0,diesel,manual,105,coches.net,utilitario
audi,a3,80900.0,2026,80.0,gasolina,automatica,400,coches.net,berlina
opel,corsa,11099.0,2022,42638.0,gasolina,manual,75,coches.net,berlina
nissan,qashqai,19000.0,2022,120737.0,hibrido,automatica,158,coches.net,utilitario
peugeot,508,12990.0,2019,130331.0,diesel,automatica,130,coches.net,berlina
citroen,c3,9499.0,2019,140000.0,diesel,manual,99,coches.net,berlina
peugeot,308,12500.0,2021,103309.0,diesel,manual,100,coches.net,berlina
volkswagen,golf,12650.0,2018,119950.0,diesel,manual,115,coches.net,berlina
ford,mustang mach-e,55900.0,2022,3928.0,electrico,automatica,351,coches.net,utilitario
hyundai,ioniq 5,36900.0,2023,319.0,electrico,automatica,229,coches.net,utilitario
nissan,ariya,40500.0,2022,7070.0,electrico,automatica,242,coches.net,utilitario
mini,cooper,31900.0,2024,22665.0,gasolina,automatica,204,coches.net,berlina
audi,a4,20990.0,2021,137558.0,hibrido,automatica,163,coches.net,berlina
peugeot,2008,13400.0,2021,33349.0,gasolina,manual,100,coches.net,utilitario
hyundai,i20,15200.0,2021,60670.0,hibrido,manual,100,coches.net,berlina
nissan,juke,18990.0,2024,35725.0,gasolina,automatica,114,coches.net,utilitario
bmw,x3,44900.0,2024,25642.0,hibrido,automatica,150,coches.net,utilitario
opel,corsa,4800.0,2011,120000.0,gasolina,manual,85,coches.net,berlina
mini,countryman,16900.0,2019,70868.0,gasolina,manual,136,coches.net,berlina
volkswagen,polo,14500.0,2021,92912.0,gasolina,manual,95,coches.net,berlina
mini,countryman,21750.0,2022,75000.0,gasolina,automatica,136,coches.net,berlina
volkswagen,polo,13700.0,2022,115892.0,gasolina,manual,95,coches.net,berlina
opel,corsa,11400.0,2021,14089.0,gasolina,manual,75,coches.net,berlina
opel,corsa,11900.0,2023,83000.0,gasolina,manual,100,coches.net,berlina
kia,ceed,11990.0,2020,103221.0,gasolina,manual,120,coches.net,berlina
citroen,berlingo,17990.0,2023,47878.0,diesel,manual,102,coches.net,utilitario
mercedes-benz,clase x,45990.0,2019,49047.0,diesel,automatica,190,coches.net,pick up
mercedes-benz,clase a,33990.0,2024,9000.0,hibrido,automatica,218,coches.net,berlina
mini,mini,20900.0,2022,39000.0,gasolina,automatica,136,coches.net,berlina
ford,kuga,19900.0,2022,57511.0,gasolina,manual,150,coches.net,utilitario
mazda,cx-60,53990.0,2025,14017.0,hibrido,automatica,327,coches.net,utilitario
mg,mg3,17990.0,2025,6666.0,gasolina,manual,116,coches.net,berlina
skoda,karoq,25600.0,2024,22750.0,gasolina,manual,110,coches.net,utilitario
ford,fiesta,12490.0,2019,68712.0,gasolina,manual,100,coches.net,berlina
volvo,v40 cross country,14500.0,2016,154900.0,diesel,manual,150,coches.net,berlina
volkswagen,golf,15990.0,2021,120807.0,hibrido,automatica,110,coches.net,berlina
volvo,xc60,32990.0,2023,99990.0,hibrido,automatica,197,coches.net,utilitario
seat,león,11990.0,2012,86000.0,diesel,manual,105,coches.net,berlina
citroen,c3 aircross,12990.0,2019,59000.0,gasolina,manual,110,coches.net,utilitario
seat,ibiza,19990.0,2024,21564.0,gasolina,manual,115,coches.net,berlina
seat,ibiza,17490.0,2024,19000.0,gasolina,manual,115,coches.net,berlina
mercedes-benz,clase e,29450.0,2017,244698.0,gasolina,automatica,401,coches.net,berlina
mazda,cx-5,17500.0,2022,213484.0,gasolina,automatica,165,coches.net,utilitario
volkswagen,golf,26890.0,2025,19058.0,diesel,manual,116,coches.net,berlina
hyundai,i30,11900.0,2019,64028.0,gasolina,manual,100,coches.net,berlina
peugeot,e-208,18490.0,2022,28199.0,electrico,automatica,136,coches.net,berlina
citroen,ë-c4,16990.0,2021,54000.0,electrico,automatica,136,coches.net,berlina
dacia,sandero,12990.0,2019,78031.0,diesel,manual,95,coches.net,berlina
volkswagen,golf sportsvan,17290.0,2016,102031.0,gasolina,automatica,150,coches.net,utilitario
peugeot,3008 hybrid,22490.0,2024,18658.0,hibrido,automatica,136,coches.net,utilitario
seat,ibiza,3499.0,2007,262000.0,diesel,manual,80,coches.net,berlina
toyota,corolla,19499.0,2022,75000.0,hibrido,automatica,122,coches.net,berlina
seat,ibiza,3999.0,2008,223000.0,diesel,manual,90,coches.net,berlina
skoda,karoq,14990.0,2020,169905.0,diesel,automatica,150,coches.net,utilitario
audi,a3,18990.0,2020,79000.0,hibrido,automatica,204,coches.net,berlina
citroen,c4 cactus,9490.0,2020,110000.0,gasolina,manual,110,coches.net,berlina
volkswagen,caravelle,25990.0,2021,127543.0,diesel,manual,110,coches.net,utilitario
kia,stonic,16480.0,2023,17571.0,hibrido,manual,100,coches.net,utilitario
peugeot,3008 hybrid,16990.0,2022,140791.0,hibrido,automatica,300,coches.net,utilitario
mazda,cx-5,20400.0,2020,124988.0,diesel,manual,150,coches.net,utilitario
bmw,serie 1,18489.0,2019,79119.0,diesel,manual,116,coches.net,berlina
dfsk,f5,20990.0,2024,18721.0,gasolina,automatica,137,coches.net,utilitario
toyota,c-hr,18490.0,2020,124971.0,hibrido,automatica,122,coches.net,berlina
mitsubishi,space star,13499.0,2023,7578.0,gasolina,manual,71,coches.net,berlina
kia,ceed,17000.0,2023,75025.0,hibrido,manual,136,coches.net,berlina
kia,ceed,15490.0,2020,73649.0,gasolina,manual,100,coches.net,berlina
audi,a3,27990.0,2025,10000.0,gasolina,automatica,116,coches.net,berlina
land-rover,range rover sport,249990.0,2025,2500.0,hibrido,automatica,635,coches.net,utilitario
renault,mégane,12897.0,2021,162700.0,diesel,manual,115,coches.net,berlina
ford,mondeo,14699.0,2019,152702.0,diesel,automatica,150,coches.net,berlina
volvo,v60 cross country,39900.0,2023,27231.0,hibrido,automatica,197,coches.net,berlina
volvo,xc40,19990.0,2019,130238.0,gasolina,automatica,163,coches.net,utilitario
seat,ibiza,19900.0,2025,500.0,gasolina,manual,115,coches.net,berlina
renault,clio,7499.0,2012,90700.0,gasolina,manual,105,coches.net,berlina
volvo,xc40,24990.0,2023,98000.0,hibrido,automatica,211,coches.net,utilitario
dacia,jogger,19900.0,2025,39288.0,gasolina,manual,110,coches.net,berlina
dr automobiles,dr 5.0,13790.0,2022,97305.0,gasolina,manual,116,coches.net,utilitario
bmw,serie 5,14390.0,2017,169000.0,diesel,automatica,150,coches.net,berlina
peugeot,partner,8900.0,2016,249229.0,diesel,manual,100,coches.net,utilitario
citroen,c4,7490.0,2015,140000.0,diesel,manual,99,coches.net,berlina
seat,ibiza,15999.0,2025,25000.0,gasolina,manual,115,coches.net,berlina
seat,ibiza,18690.0,2025,15470.0,gasolina,manual,115,coches.net,berlina
bmw,x6,49900.0,2020,183500.0,diesel,automatica,400,coches.net,utilitario
kia,stonic,14290.0,2023,32192.0,gasolina,manual,84,coches.net,utilitario
seat,arona,13790.0,2022,134000.0,gasolina,manual,110,coches.net,utilitario
mercedes-benz,clase cla,16000.0,2015,180000.0,diesel,automatica,177,coches.net,berlina
renault,captur,14790.0,2023,85000.0,gasolina,manual,90,coches.net,utilitario
bmw,serie 5,18990.0,2015,106300.0,diesel,automatica,190,coches.net,berlina
suzuki,vitara,23500.0,2022,31638.0,hibrido,automatica,116,coches.net,utilitario
peugeot,rifter,17390.0,2022,58812.0,diesel,manual,100,coches.net,utilitario
seat,león,20499.0,2020,85900.0,gasolina,manual,150,coches.net,berlina
seat,ateca,24359.0,2022,24243.0,gasolina,automatica,150,coches.net,utilitario
volvo,xc40,24400.0,2021,106620.0,hibrido,automatica,211,coches.net,utilitario
kia,xceed,20200.0,2022,64270.0,hibrido,automatica,141,coches.net,utilitario
citroen,c3,9590.0,2020,45106.0,gasolina,manual,83,coches.net,berlina
peugeot,308,14990.0,2021,57000.0,gasolina,manual,110,coches.net,berlina
omoda,5,22670.0,2025,17396.0,gasolina,automatica,147,coches.net,utilitario
omoda,5,22670.0,2025,12737.0,gasolina,automatica,147,coches.net,utilitario
jeep,compass,19990.0,2021,31000.0,gasolina,automatica,150,coches.net,utilitario
hyundai,kona,15990.0,2022,26000.0,gasolina,manual,120,coches.net,utilitario
nissan,qashqai+2,9990.0,2009,70000.0,gasolina,manual,140,coches.net,utilitario
cupra,formentor,24990.0,2021,164126.0,gasolina,automatica,310,coches.net,utilitario
volvo,xc60,32500.0,2019,136425.0,diesel,automatica,190,coches.net,utilitario
volkswagen,passat,19900.0,2022,145000.0,diesel,automatica,150,coches.net,berlina
nissan,qashqai,15490.0,2018,61640.0,diesel,manual,115,coches.net,berlina
volkswagen,golf,20300.0,2021,40668.0,diesel,manual,115,coches.net,berlina
kia,stonic,12999.0,2019,112312.0,gasolina,manual,100,coches.net,utilitario
peugeot,5008,9499.0,2015,154793.0,diesel,manual,150,coches.net,utilitario
hyundai,santa fe,17900.0,2015,174393.0,diesel,manual,150,coches.net,utilitario
bmw,x3,41999.0,2020,85000.0,diesel,automatica,326,coches.net,utilitario
ford,puma,22900.0,2024,14000.0,hibrido,manual,155,coches.net,utilitario
bmw,serie 4,24990.0,2015,200000.0,diesel,automatica,258,coches.net,berlina
renault,mégane,17990.0,2020,75206.0,diesel,manual,115,coches.net,berlina
renault,mégane,9300.0,2011,145056.0,gasolina,automatica,140,coches.net,berlina
renault,captur,11990.0,2021,146700.0,gas,manual,100,coches.net,utilitario
mercedes-benz,glc coupé,43890.0,2021,36000.0,diesel,automatica,163,coches.net,utilitario
mazda,cx-5,14800.0,2016,146500.0,diesel,automatica,150,coches.net,utilitario
volkswagen,t-roc,20990.0,2024,86363.0,gasolina,manual,115,coches.net,utilitario
audi,a6,36950.0,2021,88000.0,hibrido,automatica,367,coches.net,berlina
volkswagen,golf,29490.0,2022,85000.0,gasolina,automatica,245,coches.net,berlina
audi,a6,36950.0,2020,109000.0,hibrido,automatica,367,coches.net,berlina
bmw,x6,87900.0,2020,94562.0,gasolina,automatica,625,coches.net,utilitario
volvo,xc60,32990.0,2022,91224.0,hibrido,automatica,350,coches.net,utilitario
